freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
3228.20104288,1.06272112318e-08,6.46589875436e-10,3.89894415051e-08,3.9055010481e-10,5.09275137199e-08,3.90550106665e-10,7.75698223136e-08,-6.2537773897e-08
3336.54887577,1.03593903827e-08,1.13935914293e-09,3.30550523439e-08,3.01765396878e-09,4.99174344286e-08,1.2250330729e-09,2.25672037914e-07,-6.24130089474e-08
3448.53317762,9.73658663202e-09,-1.82488223165e-09,2.95286178339e-08,-4.26379797984e-10,3.87334698147e-08,-1.7810308139e-09,3.26427230842e-07,-6.27403268002e-08
3564.27599893,9.62877323896e-09,-8.92435070983e-10,3.82107275821e-08,-1.22418269994e-09,5.27140082329e-08,-7.69185411792e-10,3.41240482313e-07,-5.53688601844e-08
3683.90348656,9.59579812204e-09,1.0623767102e-09,3.77002388849e-08,-4.75490339126e-11,4.80950759383e-08,1.32794276841e-09,2.1845096017e-07,-7.2490117529e-08
3807.54602122,9.65309407502e-09,-1.49154988681e-09,3.57569622796e-08,-3.31338190198e-09,5.35136985736e-08,-1.9272273725e-09,7.89565878451e-08,-5.64493057342e-08
3935.3383596,1.04717103803e-08,2.19052084656e-09,3.07691669803e-08,1.43589681697e-09,4.85282623754e-08,1.90338422717e-09,1.21547373891e-07,-6.2609878644e-08
4067.41978121,9.36630854741e-09,-1.77241125976e-09,3.99316431436e-08,-5.64100366112e-10,4.92024526198e-08,-1.50275618759e-09,1.32470893205e-07,-5.96994174395e-08
4203.93424016,8.73637228758e-09,1.11984852295e-10,3.1884253824e-08,9.721160055e-10,4.86059821079e-08,2.60105330672e-11,1.09648496006e-07,-6.05247399395e-08
4345.03052211,7.93466041041e-09,-2.75821691484e-10,3.19559003287e-08,-5.15939181208e-10,4.52548923609e-08,-5.15939181208e-10,7.72347152694e-08,-5.77363984249e-08
4490.86240639,7.34477193162e-09,-2.9940493939e-10,4.28803233962e-08,-4.483019208e-10,5.28054338583e-08,-4.483019208e-10,1.27388421466e-07,-5.76495338002e-08
4641.58883361,6.98196151291e-09,-2.05322540268e-09,3.67083451174e-08,-1.80085056385e-09,5.30349594248e-08,-2.28544117157e-09,1.89840373066e-07,-6.28592673704e-08
4797.3740789,7.49338886633e-09,4.23629501309e-10,3.09336435925e-08,-3.77812932026e-10,4.52223616229e-08,5.95324125534e-10,1.51573758445e-07,-5.87660366064e-08
4958.38793092,7.36652234658e-09,-1.36261273626e-09,3.86140706517e-08,-4.26680458678e-09,5.0823350574e-08,-1.32336533862e-09,8.20302712459e-08,-6.41167361862e-08
5124.80587696,6.70741165935e-09,3.74496451482e-10,3.62252579124e-08,6.43480220118e-10,4.81213082511e-08,1.48835863259e-10,1.29247900773e-07,-6.21763530365e-08
5296.80929415,6.78261833569e-09,-2.07991811053e-09,3.24549400528e-08,-3.26060282023e-09,4.70079637481e-08,-2.26719207418e-09,1.28335168648e-07,-6.13751316352e-08
5474.58564719,6.15175455609e-09,-9.55719724829e-10,3.66063809728e-08,3.40589789474e-09,5.28436893131e-08,-1.10201641612e-09,1.22689276501e-07,-6.4713696336e-08
5658.32869261,6.03869738565e-09,7.2547485429e-10,3.37778961804e-08,-8.8487617778e-10,4.58743981969e-08,6.2410217098e-10,2.35075503777e-07,-6.12440103324e-08
5848.23869,6.51013327232e-09,-7.20162579445e-10,3.79272679366e-08,-2.22705385531e-09,5.11265468545e-08,-7.11681530729e-10,1.20044619847e-07,-6.18316988509e-08
6044.52262024,7.01186645484e-09,-1.42099568435e-09,3.54448009351e-08,-1.10440821165e-09,4.8668954475e-08,-1.61384961759e-09,1.94554440187e-07,-5.66335214667e-08
6247.39441109,7.16601645639e-09,4.82563421472e-10,3.45171087338e-08,8.987037247e-10,4.56803773942e-08,8.987037247e-10,2.09771016824e-07,-6.04966386714e-08
6457.07517033,6.18381140189e-09,-2.65960508863e-10,3.78931866456e-08,-1.56664108262e-09,4.9319494434e-08,-2.51416533142e-11,1.40021791036e-07,-6.27127850549e-08
6673.79342679,6.88289744394e-09,1.83674823136e-10,4.32676219736e-08,3.71698799522e-10,5.2703020101e-08,-1.46602461352e-10,2.52140574176e-07,-5.81963436998e-08
6897.78537939,6.60610126822e-09,-6.76820862912e-10,3.67854981862e-08,-1.28770069785e-09,5.1832094937e-08,-2.46571535851e-10,2.17939266447e-07,-6.27143214792e-08
7129.29515455,6.91255188047e-09,-4.81738130525e-10,4.26037367439e-08,-7.94827411019e-10,5.18360301532e-08,-7.94827411234e-10,5.87990704595e-07,-5.98766246395e-08
7368.57507231,5.63590964036e-09,-1.04177660579e-09,3.60086058252e-08,-4.21380274799e-10,4.94756326545e-08,-9.46531329888e-10,2.19520431491e-07,-5.81879965196e-08
7615.88592128,5.70209926941e-09,-2.7860645959e-10,3.61371648391e-08,-7.96788739947e-10,5.38146162834e-08,-2.6931400742e-10,4.37090293977e-07,-5.98739589799e-08
7871.49724293,5.49090360669e-09,-1.32512950636e-09,3.65481005871e-08,1.34814928041e-09,4.92525567665e-08,-1.30094604315e-09,3.96791319598e-07,-6.06406813415e-08
8135.68762531,4.93533480752e-09,7.4823117139e-10,3.45664552276e-08,2.93857814585e-09,4.86500577662e-08,8.0984083244e-10,8.68372776458e-08,-5.93269878614e-08
8408.74500667,5.67757667392e-09,-4.09227474396e-10,3.28022180649e-08,-2.94348322608e-09,4.57617577464e-08,-8.05200005428e-10,7.79448755111e-08,-5.85388471923e-08
8690.96698935,5.73752537692e-09,1.28416258903e-09,3.65031512546e-08,8.95803742954e-10,4.94554222411e-08,1.43278252493e-09,1.62834933624e-07,-6.19307137194e-08
8982.66116407,5.86945024972e-09,-4.74810875052e-10,3.64231144459e-08,-2.19061776923e-09,4.9800409101e-08,-5.72392117659e-10,8.6488724692e-08,-6.09861498866e-08
9284.14544519,5.75679590435e-09,-1.0312871743e-09,3.76988151786e-08,-2.03779705276e-09,5.0667340839e-08,-1.49593664778e-09,9.13461512816e-08,-6.21843024618e-08
9595.74841722,6.48090854341e-09,-7.65232002925e-11,3.9199406778e-08,-1.29073919156e-09,4.9872369423e-08,-2.07018377692e-10,6.48841043422e-08,-5.27674772845e-08
9917.80969288,6.98385913873e-09,-1.06920376964e-09,3.28013219086e-08,-2.17177285504e-09,5.08066257205e-08,-1.08310354401e-09,2.29201007505e-07,-5.66052374831e-08
10250.6802833,7.16975304801e-09,8.74562653074e-10,3.2495145671e-08,3.39406372111e-10,4.25223787806e-08,8.86237978312e-10,1.12622989405e-07,-6.25462282465e-08
10594.7229807,7.07902539896e-09,-3.58609735094e-10,3.53305313003e-08,-3.60482946221e-09,5.08867435132e-08,-3.08720073951e-10,1.13422318659e-07,-5.79906334562e-08
10950.3127534,6.85080890647e-09,-5.88043166722e-10,3.50678003738e-08,-5.40840497271e-10,5.31137355819e-08,-5.40840497271e-10,7.20025643007e-08,-6.06973799924e-08
11317.8371549,7.48098332976e-09,-2.34893432162e-09,3.43414087409e-08,-5.79420691522e-09,4.50954981651e-08,-2.48283776132e-09,3.37549514831e-07,-5.27052700905e-08
11697.6967462,6.51079413597e-09,4.43371991378e-10,3.37311426635e-08,-2.00907135057e-09,4.86784811629e-08,7.63237709003e-10,2.87288517916e-07,-5.85641763884e-08
12090.3055322,6.72468758051e-09,-6.17460016498e-10,3.32686431663e-08,-3.39114131036e-10,4.97922165074e-08,-8.96166885475e-10,7.35580432857e-08,-6.32860755987e-08
12496.0914129,5.47170279708e-09,-1.31555024062e-09,3.25916605902e-08,1.61929082454e-10,4.77948750803e-08,-1.50922918249e-09,3.93284377017e-07,-5.88856630341e-08
12915.4966501,5.04756556297e-09,-2.13015172254e-09,3.54320661853e-08,-1.86897542747e-09,5.16426564006e-08,-1.86897542747e-09,8.50535425564e-08,-5.3918102031e-08
13348.9783491,5.02940701475e-09,1.87798353529e-09,3.24108315139e-08,2.61009593527e-09,4.80130248773e-08,1.48547999635e-09,7.83899126536e-08,-6.20553208129e-08
13797.008957,5.02626532224e-09,-1.00282551409e-09,3.69323488046e-08,3.55139094592e-10,5.15173979911e-08,-7.69476844998e-10,2.42764610604e-07,-5.86871978661e-08
14260.0767774,4.70007924112e-09,-4.48895069994e-10,3.22175162306e-08,-5.56376680626e-10,4.62450625372e-08,-5.56376681109e-10,3.37730359181e-07,-5.87485892281e-08
14738.6865031,4.6187668947e-09,-1.32964033101e-09,3.68667980233e-08,-2.71762771164e-09,5.05579170764e-08,-1.58768183889e-09,1.96867231786e-07,-5.92149214605e-08
15233.3597658,4.48218253776e-09,2.25255560494e-09,3.09765124123e-08,3.56973550248e-09,4.97797716221e-08,2.43440893559e-09,2.7793133284e-07,-6.34145321329e-08
15744.6357044,4.99818991894e-09,4.87310659392e-10,3.46529648722e-08,1.40816862764e-10,4.85600760802e-08,7.08480146588e-10,3.19200968639e-07,-5.88961646492e-08
16273.0715532,4.83099385804e-09,-7.82859701455e-10,3.48058462643e-08,1.55841770941e-09,4.88805236685e-08,-7.23099793726e-10,4.75248508468e-07,-6.28944518809e-08
16819.2432488,5.25153759737e-09,1.44243899171e-09,3.41388470078e-08,-8.79557960972e-10,4.93676795994e-08,1.40195954216e-09,4.20097802983e-07,-5.73471163353e-08
17383.7460579,5.71149448595e-09,3.85137149439e-10,3.16849155568e-08,1.82415507933e-09,4.81832259708e-08,1.04790326425e-10,7.82649735447e-08,-6.00729762194e-08
17967.195226,5.6455210884e-09,1.84111130303e-09,3.75027975408e-08,4.57174534679e-09,5.09072322567e-08,1.70613742487e-09,1.18617487586e-07,-6.24834802272e-08
18570.2266481,4.81429489299e-09,1.00617141333e-09,3.46125824404e-08,4.02754521628e-09,4.7089491939e-08,1.14809377765e-09,2.41747177329e-07,-6.33516183495e-08
19193.4975618,5.24262724153e-09,-1.94747161552e-09,3.22869510753e-08,8.30818034273e-10,5.02613023478e-08,-2.04863340416e-09,7.69572929422e-08,-5.61823206125e-08
19837.6872634,4.85014025365e-09,8.2606229378e-10,3.44720603682e-08,-1.9416105434e-10,4.88508301857e-08,9.57619521481e-10,4.27899677668e-07,-6.00867506928e-08
